epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
374,17056.5,0.40586,0.20483,0.98234,0.99993,0.99894,0.995,0.9539,0.33965,0.15511,0.96603,0.00076825,0.00076825,0.00076825
375,17098.9,0.40057,0.20306,0.9816,0.99993,0.99894,0.995,0.95367,0.33943,0.15523,0.96568,0.0007435,0.0007435,0.0007435
376,17141.2,0.40614,0.20355,0.97613,0.99993,0.99894,0.995,0.95345,0.3396,0.15585,0.96575,0.00071875,0.00071875,0.00071875
377,17183.8,0.40374,0.20377,0.97475,0.99993,0.99894,0.995,0.95317,0.33935,0.15542,0.96545,0.000694,0.000694,0.000694
378,17227.3,0.39528,0.19991,0.97389,0.99993,0.99894,0.995,0.95357,0.33918,0.15506,0.96528,0.00066925,0.00066925,0.00066925
379,17270.8,0.39727,0.20015,0.96709,0.99993,0.99894,0.995,0.95426,0.33901,0.1557,0.96519,0.0006445,0.0006445,0.0006445
380,17316.2,0.40058,0.20075,0.97284,0.99993,0.99894,0.995,0.95373,0.33897,0.15566,0.96524,0.00061975,0.00061975,0.00061975
381,17363,0.40171,0.19966,0.9749,0.99992,0.99894,0.995,0.95273,0.33886,0.15487,0.96502,0.000595,0.000595,0.000595
382,17410.8,0.40298,0.20097,0.97244,0.99993,0.99894,0.995,0.95377,0.33866,0.15424,0.96485,0.00057025,0.00057025,0.00057025
383,17457.8,0.40021,0.20098,0.97752,0.99992,0.99894,0.995,0.95373,0.33861,0.15421,0.96476,0.0005455,0.0005455,0.0005455
384,17504.6,0.386,0.19639,0.96933,0.99992,0.99894,0.995,0.95389,0.33851,0.15435,0.96463,0.00052075,0.00052075,0.00052075
385,17551.4,0.40616,0.20198,0.98453,0.99992,0.99894,0.995,0.95415,0.33854,0.1541,0.96468,0.000496,0.000496,0.000496
386,17599.2,0.39703,0.19881,0.97492,0.99992,0.99894,0.995,0.95453,0.3383,0.15398,0.96444,0.00047125,0.00047125,0.00047125
387,17646.6,0.4034,0.20294,0.97545,0.99992,0.99894,0.995,0.95552,0.33832,0.15372,0.96447,0.0004465,0.0004465,0.0004465
388,17693.9,0.40184,0.2008,0.97109,0.99993,0.99894,0.995,0.95561,0.33823,0.15419,0.96428,0.00042175,0.00042175,0.00042175
389,17741.3,0.38769,0.19721,0.96656,0.99992,0.99894,0.995,0.95531,0.33813,0.15457,0.96416,0.000397,0.000397,0.000397
390,17788.4,0.39752,0.19912,0.97363,0.99992,0.99894,0.995,0.95471,0.33813,0.15492,0.96414,0.00037225,0.00037225,0.00037225
391,17835.2,0.39162,0.20122,0.97351,0.99992,0.99894,0.995,0.9548,0.3382,0.15465,0.96405,0.0003475,0.0003475,0.0003475
392,17881.7,0.3894,0.19832,0.9681,0.99992,0.99894,0.995,0.95466,0.33799,0.15497,0.96402,0.00032275,0.00032275,0.00032275
393,17928.9,0.3894,0.19491,0.97967,0.99992,0.99894,0.995,0.95508,0.33804,0.1552,0.96381,0.000298,0.000298,0.000298
394,17975.8,0.3951,0.20005,0.97384,0.99992,0.99894,0.995,0.95448,0.33825,0.15557,0.96379,0.00027325,0.00027325,0.00027325
395,18022.6,0.3885,0.19515,0.96498,0.99992,0.99894,0.995,0.95477,0.33803,0.15537,0.96364,0.0002485,0.0002485,0.0002485
396,18063.2,0.38449,0.18316,0.92549,0.99992,0.99894,0.995,0.95471,0.33815,0.15551,0.96328,0.00022375,0.00022375,0.00022375
397,18103.8,0.37276,0.17979,0.90581,0.99992,0.99894,0.995,0.95571,0.33802,0.15535,0.96295,0.000199,0.000199,0.000199
398,18144.3,0.36403,0.17498,0.90264,0.99992,0.99894,0.995,0.95476,0.33805,0.15455,0.96284,0.00017425,0.00017425,0.00017425
399,18184.7,0.36087,0.1756,0.89764,0.99992,0.99894,0.995,0.95484,0.33832,0.15434,0.96282,0.0001495,0.0001495,0.0001495
400,18225.1,0.37029,0.17844,0.90682,0.99992,0.99894,0.995,0.95533,0.33833,0.15454,0.96271,0.00012475,0.00012475,0.00012475
