epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,6537.22,0.48798,0.25518,1.09409,0.99993,0.99894,0.995,0.93791,0.37692,0.19253,1.05111,0.0006445,0.0006445,0.0006445
191,6569.89,0.48815,0.25597,1.08906,0.99992,0.99894,0.995,0.93571,0.38281,0.1934,1.05451,0.000595,0.000595,0.000595
192,6602.29,0.47905,0.25219,1.08515,0.99993,0.99894,0.995,0.93957,0.37936,0.19004,1.05515,0.0005455,0.0005455,0.0005455
193,6634.99,0.47756,0.25347,1.08965,0.99993,0.99894,0.995,0.94347,0.3777,0.18892,1.05456,0.000496,0.000496,0.000496
194,6667.44,0.48696,0.25542,1.09451,0.99993,0.99894,0.995,0.9434,0.37956,0.1889,1.05448,0.0004465,0.0004465,0.0004465
195,6699.96,0.48876,0.25497,1.09038,0.99993,0.99894,0.995,0.94409,0.3771,0.18864,1.05148,0.000397,0.000397,0.000397
196,6731.1,0.39207,0.20444,1.01023,0.99993,0.99894,0.995,0.94329,0.37865,0.19014,1.05278,0.0003475,0.0003475,0.0003475
197,6762.21,0.38321,0.20133,1.00349,0.99991,0.99894,0.995,0.94029,0.37719,0.1903,1.05031,0.000298,0.000298,0.000298
198,6793.02,0.37916,0.19897,1.00304,0.99991,0.99894,0.995,0.94011,0.3752,0.19198,1.04734,0.0002485,0.0002485,0.0002485
199,6824.25,0.37211,0.19773,0.99837,0.99992,0.99894,0.995,0.9409,0.3738,0.19132,1.04709,0.000199,0.000199,0.000199
200,6855.02,0.37511,0.19796,0.99644,0.99992,0.99894,0.995,0.94106,0.374,0.19076,1.04635,0.0001495,0.0001495,0.0001495
